TIMESTAMP,Cs,Cm,Cd,Os,Om,Od,Mean NDVI,AveSoilVWC_180cm,AveSoilTemp_110cm,AveSoilVWC_20cm,AveBaroTemp,Precip_3D,Rnsmooth,site
2023-06-23 00:00:00,1417.3430000000008,6929.855999999999,4090.119999999999,-0.08435000000000059,-0.22377999999999787,-0.6533100000000012,0.6270481030011809,0.328,16.97,0.289,21.1,0.0,1.1811881375,NEPR
2023-06-23 01:00:00,1615.4940000000006,6820.079999999999,3987.2199999999993,-0.07216000000000022,-0.2427400000000013,-0.6781299999999995,0.6272153615906714,0.328,16.98,0.289,19.56,0.0,1.1811826720833334,NEPR
2023-06-23 02:00:00,1349.404,7647.134,3545.6100000000006,-0.07080000000000197,-0.31521000000000043,-0.6407799999999995,0.6273826201801619,0.328,16.98,0.289,18.56,0.0,1.1811763775000002,NEPR
2023-06-23 03:00:00,802.6919999999996,8554.672,3341.1400000000012,-0.03894999999999982,-0.46651999999999916,-0.5731900000000003,0.6275498787696524,0.329,16.99,0.289,17.35,0.0,1.1811673033333334,NEPR
2023-06-23 04:00:00,675.4310000000005,8735.542,3292.500000000002,0.036489999999997025,-0.6188199999999995,-0.5133200000000002,0.6277171373591429,0.329,17.0,0.288,16.55,0.0,1.1811552016666667,NEPR
2023-06-23 05:00:00,893.701,8529.256000000001,3239.01,0.0605199999999968,-0.6426199999999973,-0.5372599999999998,0.6278843959486334,0.329,17.0,0.288,15.84,0.0,1.1810606666666668,NEPR
2023-06-23 06:00:00,1291.4319999999998,7775.512,3472.0,0.11514000000000024,-0.6343599999999974,-0.5656300000000023,0.628051654538124,0.329,17.01,0.288,15.61,0.0,1.1807237041666667,NEPR
2023-06-23 07:00:00,1351.5929999999998,8077.589,3220.869999999999,0.21955999999999776,-0.45589999999999975,-0.5745199999999997,0.6282189131276144,0.329,17.02,0.288,18.6,0.0,1.1810559625000001,NEPR
2023-06-23 08:00:00,412.922,9563.313000000002,3195.040000000001,0.41159000000000034,-0.4680199999999992,-0.4174100000000003,0.6283861717171049,0.329,17.02,0.287,24.02,0.0,1.1812875041666666,NEPR
2023-06-23 09:00:00,16.27300000000014,9793.247000000001,3791.709999999999,0.5200899999999997,-0.5068900000000021,-0.4296799999999976,0.6285534303065954,0.329,17.03,0.287,28.8,0.0,1.1823019208333332,NEPR
